バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,最終プレー日時
PENDUAL,リリーゼと炎龍レーヴァテイン,OLDSTYLE GAMEMUSIC,黒猫ダンジョン,2,6,0,0,0,-1,NO PLAY,10,1775,719,337,13,NO PLAY,12,2389,924,541,85,FAILED,2015-11-17 14:14
PENDUAL,cinder,MAELSTROM,PHQUASE,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,0,0,0,-1,FAILED,2015-11-11 17:05
PENDUAL,Realize Maze,SOLITUDE,movies (moimoi×Xceon×Dai.),0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Ｘ↑Ｘ↓,新世紀進歩的羽扇子音楽,DJ TECHNORCH,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Light My Fire,BREAKCORE,GUHROOVY feat. NO+CHIN,0,4,0,0,0,-1,FULLCOMBO CLEAR,7,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,十六夜セツナ,HYPER J-POP,Xceon feat.Mayumi Morinaga,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,紅牡丹,J-CORE,DJ NAGAI feat. a☆ru,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,FULLCOMBO CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,BLUE MIRAGE,NU STYLE GABBA,DJ CHUCKY,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,FAILED,2015-11-11 17:05
PENDUAL,#The_Relentless,DUBCORE,DJ Noriken,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Blaze it UP!,HARDCORE RAVE,DJ Shimamura,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Sweet Radar,ELECTRO POP,DJ Genki feat. Yukacco,1,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,10,1827,830,167,3,FULLCOMBO CLEAR,2015-12-02 14:35
PENDUAL,Night sky,PUMPCORE,USAO,1,6,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,HARD CLEAR,11,1944,751,442,65,HARD CLEAR,2016-03-21 12:09
PENDUAL,m1dy Festival,TOKYO STYLE SPEEDCORE,m1dy,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,SAMSARA,DIMENSION WAVE,SOUND HOLIC feat. Nana Takahashi,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,時空トラベローグ,TIME TRIP JAZZ,SWING HOLIC feat. A～YA,0,6,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,ぷろぐれっしぶ時空少女！うらしまたろ子ちゃん！,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,HELL SCAPER -Last Escape Remix-,GABBAH,Remixed by DJ TECHNORCH fw.GUHROOVY,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2155,877,401,30,HARD CLEAR,2016-03-02 18:52
PENDUAL,Sometimes feat. Kanae Asaba,EUROBEAT,Y&Co.,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Amnolys,ART CORE,onoken,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,IXION,PSYCHEDELIC TRANCE,L.E.D.,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Gravigazer,PROGRESSIVE SCHRANZ,DJ TOTTO,1,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,1997,773,451,62,EASY CLEAR,2016-03-21 12:23
PENDUAL,Chrono Diver -PENDULUMs-,CHRONO BREAKS,猫叉L.E.D.Master+,0,7,0,0,0,-1,NO PLAY,11,0,0,0,-1,NO PLAY,12,0,0,0,-1,NO PLAY,2015-11-11 17:05
PENDUAL,SpaceLand☆TOYBOX,RAGTIME FUTURE POP,OSTER project,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,EX HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,TA・DA ☆ YO・SHI,EUROBEAT,Y&Co.,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1669,668,333,26,HARD CLEAR,2016-03-30 19:07
PENDUAL,Vulkan,GYPSYCORE,Hommarju,0,5,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Scars of FAUNA,WORLD/ELECTRONICA,猫叉Master,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
PENDUAL,ベィスドロップ・フリークス,A-STYLE DRUMSTEP,かめりあ feat. ななひら,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Sakura Mirage,CHIPCORE,Ryu☆,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Hello Happiness,HAPPY HARDCORE,P*Light feat. mow*2,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,打打打打打打打打打打,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,No Tears,HARD EDM,RoughSketch feat.Aikapin,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,鬼天,ASURA TEK CORE,兎々,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
PENDUAL,entelecheia,SACRED TRANCE,Rche,0,6,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Don't Stop The Music feat.森高千里,J-POP,tofubeats,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,EX HARD CLEAR,2015-11-11 17:05
PENDUAL,とろぴかる倶楽部,TROPICAL,HALFBY,0,5,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Beyond The Earth,WORLD/ELECTRONICA,猫叉Master,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,fallen leaves -IIDX edition-,WORLD/ELECTRONICA,猫叉Master,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,FAILED,2015-11-11 17:05
PENDUAL,Ludus In Tenebris,LIAISON,Akhuta,1,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2334,891,552,62,EASY CLEAR,2015-11-17 14:11
PENDUAL,フェイクアウト,ROCK,Last Note. feat.mirin,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Monopole.,ARTCORE ROCK,cosMo＠暴走P,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,FULLCOMBO CLEAR,12,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
PENDUAL,TOXIC VIBRATION,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
PENDUAL,Erosion Mark,FALLIN APART CORE,kors k REASM Des-ROW,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,On My Wings(Hardstyle IIDX),HARDSTYLE,kors k,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
PENDUAL,ZZ,INTELLIGENCE,D.J.Amuro,0,6,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,FULLCOMBO CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Rave Saves You feat. Cardz (Exclusive IIDX Mix),HARD DANCE,REMO-CON,2,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,1593,605,383,49,HARD CLEAR,2016-03-01 22:10
PENDUAL,TIEFSEE,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,We're so Happy (P*Light Remix) IIDX ver.,HAPPY HARDCORE,Remixed by P*Light,1,6,0,0,0,-1,HARD CLEAR,10,1817,725,367,14,HARD CLEAR,12,0,0,0,-1,CLEAR,2015-12-31 16:44
PENDUAL,Hollywood Galaxy(DJ NAGAI Remix),GALACTIC J-CORE,Remixed by DJ NAGAI,0,6,0,0,0,-1,FULLCOMBO CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,全力 SPECIAL VACATION!! ～限りある休日～,HAPPY VACAY CORE,DJ GW,1,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,1616,605,406,11,HARD CLEAR,2016-03-02 18:20
PENDUAL,千年ノ理,WORLD/ELECTRONICA,猫叉Master,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,2412,980,452,25,HARD CLEAR,2016-04-01 17:02
PENDUAL,妖隠し -あやかしかくし-,DRUM'N'WALTZ,DJ TOTTO feat.3L,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,取り残された美術(Arranged:HiZuMi),HYPER J-POP,幽閉サテライト feat. senya,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,Scarlet Moon,J-CORE,REDALiCE feat. Ayumi Nomiya,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
PENDUAL,In The Breeze,HYBRID,96 & Sota ft. Mayumi Morinaga,1,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1354,547,260,10,HARD CLEAR,2016-03-02 17:48
PENDUAL,Sounds Of Summer,UK HARDCORE,Hommarju,1,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,12,2054,811,432,86,FAILED,2016-06-19 16:53
PENDUAL,少年は空を辿る,ムラクモ,Power Of Nature,19,6,0,0,0,-1,NO PLAY,10,1586,607,372,7,EX HARD CLEAR,12,2304,900,504,69,HARD CLEAR,2016-03-02 20:23
PENDUAL,Discloze,Hi-TECH PSYTRANCE,lapix,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
PENDUAL,恋は白帯、サンシロー†,KANA-POP,星野奏子,1,0,0,0,0,-1,NO PLAY,0,0,0,0,-1,NO PLAY,11,2197,931,335,43,HARD CLEAR,2016-03-09 20:22
PENDUAL,Beat Radiance†,NEO CLASSICAL DANCE,iNO,1,0,0,0,0,-1,NO PLAY,0,0,0,0,-1,NO PLAY,12,2779,1165,449,54,HARD CLEAR,2015-11-17 15:10
copula,DIAMOND CROSSING,HARD ELECTRIC POP,S-C-U vs L.E.D.,2,7,0,0,0,-1,NO PLAY,10,1385,578,229,46,HARD CLEAR,12,1805,698,409,190,NO PLAY,2016-02-10 18:37
copula,SHELTER OF THE MIND,ROCKIN ' DRUM&BASS,YURiCa/花たん,2,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2383,984,415,26,HARD CLEAR,2016-05-04 18:50
copula,Highcharge Divolt,BEMANIZED DIGITAL ROCK,HuΣeR,2,6,0,0,0,-1,NO PLAY,10,1291,522,247,14,HARD CLEAR,12,1964,795,374,82,EASY CLEAR,2016-05-04 19:45
copula,Uh-Oh,CANDY RAVE,kors k,6,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1756,693,370,51,CLEAR,2016-05-04 19:42
copula,Donkey Donk,DONK,Ryu☆,11,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,1891,807,277,30,HARD CLEAR,2016-06-04 16:41
copula,Everlasting Last,J-DANCE POP,HHH×MM×ST,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1769,747,275,5,HARD CLEAR,2015-11-17 13:48
copula,オルタネイトβ,HYPER J-POP,Xceon feat. Mayumi Morinaga,1,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,1878,810,258,8,HARD CLEAR,2015-12-02 15:33
copula,refrain,TRANCE,dj TAKA feat.AiMEE,2,6,0,0,0,-1,NO PLAY,10,1910,789,332,8,HARD CLEAR,12,2539,995,549,62,EASY CLEAR,2015-12-13 15:31
copula,Transport,TECH-TRANCE,Sota Fujimori,1,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,1760,740,280,18,HARD CLEAR,2015-11-14 18:59
copula,Central Station,FUTURE BASS,Recycle,2,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1942,819,304,24,HARD CLEAR,2015-12-02 15:36
copula,少女アリスと箱庭幻想コンチェルト,空想ファンタジーシリーズ,DJ TOTTO,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1530,595,340,34,HARD CLEAR,2015-11-17 14:05
copula,セロトニン,ORBITALICTRO,U1 overground,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,1813,734,345,40,HARD CLEAR,2015-11-11 18:47
copula,Dreamin Train,J-CORE EXPRESS,DJ NAGAI feat. Ayumi Nomiya,1,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,10,1824,758,308,38,HARD CLEAR,2015-11-11 18:41
copula,GET READY!!,HARDCORE RAVE,DJ Shimamura,2,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,1925,773,379,39,HARD CLEAR,2016-02-10 18:23
copula,To The Paradise,EDM,DJ Genki feat. SHIN from HYPERNOVA,11,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1859,808,243,1,EX HARD CLEAR,2016-05-04 17:55
copula,Go Faraway,TRAPSTYLE,DJ Noriken feat. Yukacco,1,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,1928,793,342,14,NO PLAY,2016-02-10 18:21
copula,Dynamite,HYBRID TWERK,USAO,7,7,0,0,0,-1,NO PLAY,10,1912,774,364,51,HARD CLEAR,12,2443,968,507,185,EASY CLEAR,2016-03-21 12:11
copula,Aublia,POST J-TRADITIONAL,onoken feat. ALIAKE,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,994,397,200,-1,FAILED,2015-11-17 13:54
copula,Musik LoverZ,HARDSTYLE,RoughSketch,1,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,1805,685,435,36,HARD CLEAR,2015-11-14 18:30
copula,Routing,JAZZY-ELECTRO,かめりあ,6,6,0,0,0,-1,NO PLAY,9,1270,505,260,18,HARD CLEAR,11,1824,721,382,63,CLEAR,2016-04-01 16:38
copula,STARLIGHT DANCEHALL,HAPPY EMOTION,P*Light,3,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2118,893,332,32,HARD CLEAR,2016-03-02 17:33
copula,追想快晴テーマパーク,FUTURE E-POP,PHQUASE,1,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,11,2320,946,428,53,HARD CLEAR,2015-11-14 18:34
copula,Set U Free feat. Kanae Asaba,HARD TRANCE,Y&Co.,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1769,681,407,36,HARD CLEAR,2015-11-11 17:21
copula,SURVIVOR,GRAVITY POP,SOUND HOLIC Vs. ZYTOKINE feat. Nana Takahashi,2,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1662,727,208,11,EX HARD CLEAR,2016-05-04 19:39
copula,星屑ディスタンシア,GLITCH JAZZ,ARM feat. 普透明度 + Brasscapsule,1,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,10,1754,748,258,6,HARD CLEAR,2015-11-11 17:32
copula,NANAIRO,METAL POPS,LIQU@。,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,2031,849,333,47,HARD CLEAR,2015-11-17 14:08
copula,AO-1,DANCE EXPRESS,電龍,1,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,1803,656,491,129,FAILED,2016-06-19 16:24
copula,Nowhere,ELECTRO TRANCE,Nhato,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1738,738,262,20,HARD CLEAR,2015-11-11 17:47
copula,do the thing feat. Kanae Asaba,EDM,MK,1,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1692,675,342,27,HARD CLEAR,2015-11-11 18:32
copula,m1dy Dynamic,TOKYO STYLE SPEEDCORE,m1dy,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,1366,541,284,-1,FAILED,2015-11-14 19:05
copula,Ride To The Core,J-CORE,GUHROOVY feat NO+CHIN & Yuki,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,935,358,219,-1,FAILED,2015-11-11 17:18
copula,Rock It,HARDCORE,Hommarju,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2216,909,398,23,HARD CLEAR,2015-12-02 15:30
copula,Violet Rose,LATIN JAZZ TRIO,OSTER project,1,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,1921,789,343,48,HARD CLEAR,2016-01-05 20:31
copula,めいさいアイドル☆あいむちゃん♪,電波デステクノ,DJ SHARPNEL feat. みらい,4,7,0,0,0,-1,NO PLAY,10,1913,809,295,8,HARD CLEAR,12,2485,1002,481,43,HARD CLEAR,2016-05-04 18:40
copula,量子の海のリントヴルム,エピックプログレ,黒猫ダンジョン,2,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,1887,710,467,73,EASY CLEAR,2016-06-19 16:21
copula,シュッパツシンコウ・シサカンコ,KANA-POP,星野奏子,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2033,869,295,18,HARD CLEAR,2015-11-14 18:47
copula,灼熱 Pt.2 Long Train Running,BROKEN SAMBA BREAK,DJ Mass MAD Izm*,1,7,0,0,0,-1,NO PLAY,11,1184,404,376,156,EASY CLEAR,12,0,0,0,-1,NO PLAY,2015-12-02 15:39
copula,Inner Spirit,HiTECH FULLON,lapix,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2124,859,406,48,HARD CLEAR,2015-11-11 17:12
copula,Damage Per Second,CYBER DRUMSTEP,Maozon,3,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1769,782,205,3,EX HARD CLEAR,2016-06-19 16:46
copula,Acid Pumper,HARD DANCE,ni-21,6,4,0,0,0,-1,NO PLAY,9,1277,557,163,36,HARD CLEAR,11,1749,724,301,86,CLEAR,2016-05-04 17:57
copula,Exchange Place,FUTURE JERSEY,Dirty Androids,10,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1478,647,184,8,EX HARD CLEAR,2016-05-04 19:00
copula,Wheel of Journey,ETHNIC,Vivian,2,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1778,767,244,10,EX HARD CLEAR,2016-05-04 19:33
copula,Devil's Gear,MAINSTREAM HARDCORE,DJ Myosuke,3,6,0,0,0,-1,NO PLAY,10,1722,697,328,19,HARD CLEAR,12,2242,867,508,151,FAILED,2016-02-10 18:26
copula,GENERATE feat.綾倉盟,ELECTRONIC DANCE,Masayoshi Minoshima,2,5,0,0,0,-1,NO PLAY,8,1467,640,187,9,EX HARD CLEAR,10,1608,560,488,6,HARD CLEAR,2016-05-04 19:12
copula,Derelict Star feat. Ryu*,HARD DANCE,Remo-con,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,1936,756,424,22,HARD CLEAR,2015-12-31 16:32
copula,Godspeed,JOINT WORK,dj TAKA xxx 猫叉Master xxx L.E.D.,3,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2012,772,468,139,FAILED,2016-03-01 21:45
copula,Glitch Nerds,GAMER'S ELECTRO/COMPLEXTRO,かめりあ,2,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1642,652,338,26,NO PLAY,2016-03-01 22:15
copula,Violet Pulse,GLITCH ELECTRO,G.K,2,2,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1680,645,390,8,HARD CLEAR,2016-05-04 19:28
copula,STARLiGHT,DANCE SPEED GOLD,星龍,2,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2107,871,365,52,NO PLAY,2016-03-02 17:25
copula,Journey,WORLD/ELECTRONICA,猫叉Master,1,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,1634,719,196,4,FULLCOMBO CLEAR,2016-03-30 18:56
copula,CODE:1 [revision1.0.1],TECHNO,HEXA,14,5,0,0,0,-1,NO PLAY,9,1407,584,239,7,HARD CLEAR,12,2139,849,441,50,CLEAR,2016-06-04 17:04
copula,SEITEN NO TERIYAKI,CHAOTIC SPEEDCORE,Kobaryo,1,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,11,1603,638,327,45,HARD CLEAR,2016-04-01 16:44
copula,Super Duper Racers,HARDCORE,kors k & Numb'n'dub,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1773,720,333,19,HARD CLEAR,2016-03-30 18:59
